,title,desc,date,quarter,cluster
123,"['council', 'approves', 'signing', 'bonus', 'recruit']","['retired', 'detective', 'cloyd', 'steiger', 'already', 'highest', 'paid', 'state', 'bonus', 'going', 'bring']",2019-03-01 00:00:00,Q1,3
124,"['fought', 'plague', 'aid']","['aid', 'epidemic', 'began', 'grow', 'clinic', 'quickly', 'became', 'hub', 'sharing', 'information', 'brainstorming', 'way', 'help']",2019-03-01 00:00:00,Q1,3
125,"['investigator', 'focus', 'background', 'suspect', 'kittitas', 'county', 'deputy', 'slaying']","['owner', 'car', 'knew', 'flores', 'del', 'toro', 'reported', 'vehicle', 'stolen', 'capt', 'dan', 'hansberry', 'spokesman', 'ellensburg']",2019-03-01 00:00:00,Q1,3
126,"['lake', 'suspect', 'told', 'blackout', 'drunk']","['bus', 'driver', 'truly', 'hero', 'deputy', 'chief', 'garth', 'green', 'suspect', 'shot', 'red', 'prius', 'taking', 'car', 'crashing']",2019-03-01 00:00:00,Q1,6
127,"['chief', 'carmen', 'best', 'speak', 'west']","['chief', 'best', 'served', '26', 'several', 'capacity', 'dedicated', 'community', 'business']",2019-03-01 00:00:00,Q1,3
128,"['want', 'know', 'ok', 'teacher', 'wounded', 'scared', 'kid']","['related', 'pd', 'release', 'body', 'cam', 'footage', 'tuesday', 'capitol', 'hill', 'detained', 'tad', 'michael', 'norman', 'soon']",2019-03-01 00:00:00,Q1,3
129,"['chief', 'receiver', 'tyreek', 'hill', 'investigation', 'alleged', 'battery', '3', 'son']","['star', 'obtained', 'report', 'overland', 'park', 'battery', 'incident', 'list', 'juvenile', 'victim']",2019-03-01 00:00:00,Q1,3
130,"['people', 'getting', 'high', 'catnip', 'cocktail', 'nj']","['thursday', 'fairfield', 'announced', 'raided', 'nutrition', 'zone', 'seized', '61', 'bottle', 'catnip', 'cocktail', 'along']",2019-03-01 00:00:00,Q1,3
131,"['arrest', 'suspected', 'university', 'district', 'voyeur']","['arrested', 'suspected', 'several', 'voyeurism', 'incident', 'university', 'district', 'past']",2019-03-01 00:00:00,Q1,2
132,"['surveillance', 'video', 'show', 'moment', 'deadly', 'kittitas', 'deputy']","['credit', 'ellensburg', 'kittitas', 'benito', 'chavez', 'shot', 'leg', 'pursuit', 'tuesday', 'night']",2019-03-01 00:00:00,Q1,6
133,"['cal', 'anderson', 'park', 'victim', 'identified']","['statement', 'wednesday', 'night', 'salahud', 'din', 'declared', 'dead', 'scene']",2019-03-01 00:00:00,Q1,6
134,"['mistrial', 'prosecutor', 'try', 'brother', 'accused', '2016', 'killing', 'jungle']","['time', 'generally', 'name', 'juvenile', 'charged', 'convicted', 'detective', 'james', 'cooper', 'follow', 'policy']",2019-03-01 00:00:00,Q1,3
135,"['melrose', 'ave', 'shot', 'reported', 'suicide', 'cop', 'attempt']","['body', 'camera', 'video', 'provided', 'showed', 'unfolded', 'time', 'report', 'identified', 'identified', 'four']",2019-03-01 00:00:00,Q1,0
136,"['sdot', 'put', 'brake', 'controversial', '35th', 'ave', 'ne', 'bike', 'lane', 'project']","['plan', 'controversial', 'bike', 'lane', '35th', 'avenue', 'northeast', 'longer', 'go', 'forward', 'recent', 'blog', 'post']",2019-03-01 00:00:00,Q1,3
137,"['investigate', 'fatal', 'cal', 'anderson', 'park']","['person', 'shot', 'incident', 'first', 'reported', 'tuesday', 'night', 'suicidal', 'shot', 'fired']",2019-03-01 00:00:00,Q1,6
138,"['another', 'enters', 'race', 'council']","['garcia', 'second', 'cop', 'enter', 'race', 'arguably', 'easy', 'identify', 'styled', 'mustache', 'size', 'patrol', 'car', 'motivation']",2019-03-01 00:00:00,Q1,3
139,"['2018', 'crime', 'neighborhood', 'crime', 'number', 'rise', 'steadily', 'population']","['introduced', 'interactive', 'map', '2016', 'along', 'website', 'micro', 'community', 'policing', 'plan', 'mcpps', 'micro', 'policing']",2019-03-01 00:00:00,Q1,3
140,"['second', 'mistrial', 'declared', 'trial', 'brother', 'accused', 'deadly', 'jungle']","['jury', 'forewoman', 'told', 'time', 'september', 'original', 'panel', 'work', 'paid', '700']",2019-03-01 00:00:00,Q1,3
141,"['federal', 'way', 'investigate', 'mother', 'claim', 'toddler', 'injured', 'day', 'care']","['schwan', 'commander', 'administrative', 'service', 'federal', 'way', 'pd', 'sent', 'following', 'statement', 'kiro', '7', '03', '06', '19', 'chelsey', 'cooper', 'reported', '2']",2019-03-01 00:00:00,Q1,3
142,"['driver', 'seem', 'like', 'highway', '99', 'tunnel', 'complaint']","['responsible', 'law', 'enforcement', 'inside', 'tunnel', 'traffic', 'unit', 'enforcing', '45', 'mph', 'speed', 'limit']",2019-03-01 00:00:00,Q1,3
143,"['flipping', 'cop', 'free', 'speech', 'court']","['pull', 'away', 'however', 'give', 'finger', 'detroit', 'notorious', 'speed', 'trap', 'taylor']",2019-03-01 00:00:00,Q1,3
144,"['prosecutor', 'voyeurism', 'suspect', 'face', '3', 'charge', 'maybe']","['received', 'midnight', 'may', '14', 'someone', 'saw', 'lurking', 'outside', 'peering', 'window', 'ground', 'floor']",2019-03-01 00:00:00,Q1,3
145,"['james', 'mayer', 'u', 'marshal', 'led', 'pacific', 'northwest', 'violent', 'offender', 'task', 'force', 'searching', 'suspected', 'drug', 'ring', 'fugitive']","['investigation', 'led', 'gang', 'narcotic', 'unit', 'fbi', 'safe', 'street', 'task', 'force', 'drug', 'enforcement']",2019-03-01 00:00:00,Q1,5
146,"['update', 'shot', 'south', 'delridge']","['3', '24', 'pm', 'investigating', '9400', 'block', '16th', 'sw', 'short', 'update', 'posted', 'blotter', 'hit', 'back']",2019-03-01 00:00:00,Q1,3
147,"['hit', 'run', 'result', 'eighth', 'duo', 'arrest']","['hid', 'near', 'stairwell', 'alley', 'detected', 'strong', 'odor', 'alcohol']",2019-03-01 00:00:00,Q1,3
148,"['tukwila', 'pd', 'admonishes', 'youtuber', 'southcenter', 'crowd', 'stunt', 'absolutely', 'unacceptable']","['meet', 'tomorrow', 'southcenter', 'mall', '5pm', 'let', 'get', 'kicked', 'post', 'read', 'finished', 'snowflake', 'devil', 'emoji', 'post']",2019-03-01 00:00:00,Q1,3
149,"['youtube', 'star', 'appearance', 'southcenter', 'mall', 'spark', 'stampede', 'fear']","['tukwila', 'wash', 'swarmed', 'tukwila', 'southcenter', 'mall', 'saturday', 'evening', 'large', 'group', 'teen', 'young', 'adult', 'began', 'running']",2019-03-01 00:00:00,Q1,3
150,"['remove', 'homeless', 'camp', 'near', 'fremont', 'troll', 'site', 'overdoses']","['still', 'investigating', 'incident', 'arrest', 'related', 'distribution', 'drug', 'made']",2019-03-01 00:00:00,Q1,3
151,"['family', 'fallen', 'kittitas', 'deputy', 'thanks', 'community', 'overwhelming', 'support']","['gratitude', 'go', 'men', 'kittitas', 'county', 'sheriff', 'office', 'kittitas', 'central', 'washington']",2019-03-01 00:00:00,Q1,3
152,"['next', 'michelle', 'obama', 'brings', 'largest', 'crowd', 'book', 'tour']","['event', 'promote', 'book', 'becoming', 'originally', 'planned', 'feb', '8', 'rescheduled', 'due', 'severe', 'snowfall', 'area', 'early', 'february']",2019-03-01 00:00:00,Q1,3
153,"['ask', 'help', 'locating', 'suspect', 'capitol', 'hill', 'domestic']","['help', 'located', '34', 'domestic', 'violence', 'unit', '684', '0330', '911', 'share', 'tweet', 'print']",2019-03-01 00:00:00,Q1,3
154,"['homeless', 'uproot', 'brick', 'dig', 'tunnel', '5', 'overpass']","['kiro', '7', 'called', 'olympia', 'directed', 'washington', 'state', 'patrol', 'trooper', 'aware', 'problem', 'wsdot', 'owns']",2019-03-01 00:00:00,Q1,3
155,"['traffic', 'stop', 'end', '3rd', 'deadly', 'vancouver', 'cop', '3', 'week']","['detective', 'ability', 'conduct', 'investigation', 'outside', 'limit', 'vancouver', 'spokeswoman', 'kim', 'kapp']",2019-03-01 00:00:00,Q1,3
156,"['suspect', 'long', 'history', 'state', 'mental', 'health']","['suspect', 'long', 'history', 'state', 'mental', 'health', 'share', 'mynorthwest', 'staff', 'related', 'stabbed', 'international', 'district']",2019-03-01 00:00:00,Q1,0
157,"['motorcade', 'sighting', 'west']","['thanks', 'sighting', 'report', 'motorcycle', 'spotted', 'confirmed', 'escorting', 'anyone']",2019-03-01 00:00:00,Q1,3
158,"['suspected', 'robber', 'shot', 'federal', 'way', 'opening', 'fire']","['27', 'stepped', 'van', 'gun', 'opened', 'fire', 'federal', 'way', 'cmdr', 'kurt', 'schwan', 'federal', 'way']",2019-03-01 00:00:00,Q1,3
159,"['councilmember', 'teresa', 'mosqueda', 'q', 'plus', 'crime', 'stats']","['also', 'asked', 'whether', 'would', 'separate', 'consideration', 'street', 'people', 'v', 'attendee', 'also', 'brought', 'need']",2019-03-01 00:00:00,Q1,3
160,"['rant', 'rave', 'walking', 'without', 'tripping', 'rough']","['rave', '2', '000', 'meeting', 'week', 'greater', 'area', 'rant', 'patrolling', 'third', 'avenue', 'frequently']",2019-03-01 00:00:00,Q1,3
161,"['update', 'fire', 'full', 'response', '9000', 'block', '17th', 'sw']","['3', '35', 'pm', 'big', 'fire', 'response', 'headed', 'possible', 'house', 'fire', 'wsb', 'property', 'gotten', 'attention', 'community', 'team']",2019-03-01 00:00:00,Q1,3
162,"['captured', 'gas', 'station', 'guitar', 'robbery', 'suspect', 'arrested', 'bear', 'sprayed', 'music', 'store', 'worker']","['saturated', 'area', 'arrested', 'suspect', 'carrying', '40', 'caliber', 'pistol', 'escorted', 'headquarters']",2019-03-01 00:00:00,Q1,2
163,"['dori', 'lake', 'result', 'effort', 'destroy']","['stated', 'like', 'way', 'get', 'marxist', 'thing', 'get', 'bad', 'enough']",2019-03-01 00:00:00,Q1,3
164,"['crime', 'close', 'home', 'take', 'centerstage', 'highland', 'park']","['though', 'west', 'lower', 'rate', 'violent', 'crime', 'mean', 'worried', 'capacity', 'make', 'sure', 'full']",2019-03-01 00:00:00,Q1,3
165,"['six', 'arrested', '26', 'removed', 'massage', 'parlor']","['busted', '11', 'massage', 'parlor', 'chinatown', 'international', 'district', 'mike', 'edward', 'led', 'investigation', 'press', 'conference']",2019-03-01 00:00:00,Q1,5
166,"['monorail', 'begin', 'accepting', 'orca', 'card', 'september']","['concurrently', 'center', 'trying', 'position', 'monorail', 'feasible', 'way', 'shepherd', 'hockey', 'fan', 'key', 'arena', 'nhl', 'team']",2019-03-01 00:00:00,Q1,3
167,"['firefighter', 'miraculously', 'alert', 'walk', 'around']","['official', 'appears', 'speed', 'factor', 'crash', 'renton', 'investigating', 'news', 'kiro', '7', 'deputy', 'kill', 'brother']",2019-03-01 00:00:00,Q1,3
168,"['gambino', 'crime', 'bos', 'frank', 'cali', 'front', 'staten', 'island', 'home']","['gunman', 'sped', 'truck', 'statement', 'post', 'official', 'york', '122nd', 'precinct', 'cover', 'staten']",2019-03-01 00:00:00,Q1,3
169,"['update', 'search', 'gunfire', 'junction', 'west']","['heard', 'six', 'shot', 'called', '911', 'told', 'multiple', 'response', 'time', 'amazingly', 'fast', 'appreciate', 'kimmy']",2019-03-01 00:00:00,Q1,3
170,"['dea', 'warns', 'intricate', 'phone', 'scam', 'targeting', 'tacoma', 'area']","['tacoma', 'scammer', 'stolen', 'amber', 'identity', 'fraud', 'detective', 'would', 'investigate', 'case', 'give']",2019-03-01 00:00:00,Q1,7
171,"['bellingham', 'assaulted', 'outside', 'lighthouse', 'mission', 'dy', 'injury']","['official', 'bellingham', 'william', 'davis', 'punched', 'face', '47', 'clint', 'r', 'bowen', 'feb', '25']",2019-03-01 00:00:00,Q1,3
172,"['update', 'vision', 'zero', 'street', 'safety', 'effort']","['partnering', 'pedestrian', 'safety', 'emphasis', 'patrol', 'plainclothes', 'cross', 'street', 'intersection', 'crosswalk']",2019-03-01 00:00:00,Q1,3
173,"['another', 'family', 'claim', 'child', 'injured', 'childtime', 'daycare', 'federal', 'way']","['federal', 'way', 'completed', 'investigation', 'chelsy', 'cooper', 'allegation', 'kurt', 'e', 'schwan', 'commander', 'administrative']",2019-03-01 00:00:00,Q1,5
174,"['investigating', 'mother', 'claim', 'toddler', 'hair']","['investigating', 'mother', 'claim', 'toddler', 'hair', 'pulled', 'scalp', 'federal', 'way', 'daycare', 'log', 'full', 'access', 'weekly', 'using']",2019-03-01 00:00:00,Q1,3
175,"['capitol', 'hill', '12th', 'ave', 'art', 'hoped', 'sign', 'thing']","['office', 'space', 'capitol', 'hill', 'housing', 'several', 'organization', 'built', 'parking', 'east', 'precinct']",2019-03-01 00:00:00,Q1,3
176,"['based', 'u', 'custom', 'k', '9', 'handler', 'charged', '3', 'count', 'child', 'molestation']","['christian', 'hauserman', '48', 'arrested', 'thursday', 'following', 'investigation', 'federal', 'way', 'allegation', 'molested']",2019-03-01 00:00:00,Q1,2
177,"['10', 'found', 'amber', 'alert', 'canceled']","['anyone', 'see', 'either', 'alissa', 'brooke', 'local', 'law', 'enforcement', 'phoned', 'nampa', '208', '465', '2206']",2019-03-01 00:00:00,Q1,3
178,"['vancouver', 'identify', 'shot']","['release', 'issued', 'saturday', 'involved', 'christopher', 'douville', '34', 'andrew', 'dunbar', '28']",2019-03-01 00:00:00,Q1,3
179,"['famous', 'landmark', 'became', 'home', 'homeless', 'cleaning']","['hidden', 'tourist', 'attraction', 'troll', 'lurking', 'observed', 'camp', 'represented', 'public']",2019-03-01 00:00:00,Q1,3
180,"['update', 'motorcycle', 'rider', 'seriously', 'injured', 'admiral', 'way']","['10', '13', 'pm', 'investigating', 'incident', 'motorcycle', 'rider', 'hurt', 'admiral', 'way', 'hill', 'north', 'west', 'bridge', 'map']",2019-03-01 00:00:00,Q1,3
181,"['china', 'ban', 'plastic', 'paper', 'waste', 'impact', 'recycling']","['recycling', 'dead', 'well', 'good', 'alive', 'definitely', 'different', 'day', 'outreach', 'planner', 'public', 'utility', 'becca', 'fong', 'told']",2019-03-01 00:00:00,Q1,3
182,"['video', 'stolen', 'car', 'crash', 'burn', 'arbor', 'height', 'driver', 'flees']","['delridge', '1753', 'west', 'weather', '1739', 'west', '1625', 'became', 'friend', 'used', 'west']",2019-03-01 00:00:00,Q1,3
183,"['career', 'chess', 'louisa', 'boren', 'stem', 'k', '8', 'student', 'get']","['visitor', 'detective', 'cookie', 'chess', 'club', 'fame', 'organizer', 'hayward', 'coleman', 'anisha', 'noriega', 'edd', 'hampton', 'day', 'also', 'included']",2019-03-01 00:00:00,Q1,3
184,"['safety', 'west', 'crosswalk', 'concern', 'addressed']","['sdot', 'problem', 'problem', 'entitled', 'people', 'driving', 'car', 'however', 'want', 'regard', 'others', 'need']",2019-03-01 00:00:00,Q1,3
185,"['kshama', 'sawant', 'used', '250k', 'money', 'defend', 'cop', 'suit']","['judge', 'sawant', 'identify', 'cop', 'name', 'statement', 'reference', 'general']",2019-03-01 00:00:00,Q1,3
186,"['training', 'day', 'bias', 'free', 'policing']","['martin', 'welte', 'instructor', 'asked', 'student', 'move', 'spot', 'relative', 'belief', 'statement']",2019-04-01 00:00:00,Q2,3
187,"['uw', 'chief', 'reassigned', 'amid', 'tension', 'within']","['university', 'washington', 'chief', 'john', 'vinson', 'leaving', 'position', 'office', 'professional', 'accountability']",2019-04-01 00:00:00,Q2,3
188,"['suspect', 'arrested', 'unprovoked', 'attack', 'monk', 'burien', 'gas', 'station']","['recognized', 'suspect', 'photo', 'released', 'burien', 'social', 'medium', 'monk', 'suffered', 'hearing', 'loss', 'body']",2019-04-01 00:00:00,Q2,0
189,"['arrest', 'early', 'morning', 'south', 'park', 'arson']","['arson', 'bomb', 'squad', 'conducting', 'investigation', 'arrest', 'following', 'arson', 'south', 'park', 'shed', 'earlier']",2019-04-01 00:00:00,Q2,5
190,"['former', 'chief', 'john', 'diaz', 'temporarily', 'oversee', 'king', 'county', 'jail']","['diaz', 'began', 'career', 'patrol', '1980', 'becoming', 'chief', 'served', 'deputy', 'chief', 'managing', '1', '900']",2019-04-01 00:00:00,Q2,3
191,"['adah', 'cruzen', 'honored', 'westsider', 'chamber']","['chief', 'carmen', 'best', 'spoke', 'event', 'chief', 'best', 'spoke', 'recent', 'accomplishment', 'vision']",2019-04-01 00:00:00,Q2,3
192,"['state', 'house', 'approves', 'allowing', 'use', 'traffic', 'enforcement', 'camera', 'crosswalk', 'bus', 'lane']","['durkan', 'praised', 'vote', 'monday', 'evening', 'traffic', 'camera', 'would', 'free', 'resource', 'allow', 'address', 'public', 'safety']",2019-04-01 00:00:00,Q2,3
193,"['charged', 'south', 'carolina', 'hospital']","['arrest', 'warrant', 'issued', 'thursday', 'night', 'patterson', 'dragged', 'father', 'gunpoint', 'across', 'waiting', 'room', 'greenville', 'health', 'authority']",2019-04-01 00:00:00,Q2,3
194,"['3', 'running', 'council']","['brendan', 'kolding', 'resigned', 'run', 'district', '1', 'seat', 'incumbent', 'lisa', 'herbold']",2019-04-01 00:00:00,Q2,3
195,"['remove', 'controversial', 'watchtower', 'parking', 'lot']","['south', 'watchtower', 'removed', '30', 'foot', 'tall', 'watchtower', 'positioned', 'local', 'grocery', 'store', 'removed']",2019-04-01 00:00:00,Q2,3
196,"['make', 'arrest', 'fatal', 'carjacking', 'kent']","['kent', 'wednesday', 'morning', 'made', 'arrest', 'fatal', 'carjacking', '38', 'jered', 'sperling', 'suspect', 'identified', '23']",2019-04-01 00:00:00,Q2,0
197,"['ballard', 'rape', 'survivor', 'speaks', 'leader']","['survived', 'violent', 'sexual', 'assault', 'ballard', 'pointing', 'recently', 'mayor', 'leader']",2019-04-01 00:00:00,Q2,3
198,"['fire', 'central', 'district', 'intentionally', 'set', 'investigator']","['conducting', 'follow', 'investigation', 'anyone', 'information', 'fire', 'asked']",2019-04-01 00:00:00,Q2,5
199,"['king', 'county', 'homicide', '2018', 'troubling', 'trend', 'homeless', 'case', 'random', 'killing']","['august', 'discovered', 'body', '55', 'estyl', 'hall', 'jr', 'covered', 'people', 'living', 'outdoors']",2019-04-01 00:00:00,Q2,3
200,"['cop', 'least', '16', 'people', 'king', 'county']","['story', 'cop', 'king', 'county', 'whether', 'bellevue', 'king', 'county', 'sheriff', 'office', 'etc']",2019-04-01 00:00:00,Q2,3
201,"['rantz', 'dangerously', 'low', 'patrol', 'lake', 'tested', 'limit']","['last', 'experienced', 'historically', 'large', 'number', 'leave', 'force', 'number', 'continue', 'grow']",2019-04-01 00:00:00,Q2,3
202,"['search', 'suspected', 'stealing', 'purse', 'rainier', 'valley']","['crime', 'happening', 'rainier', 'valley', '90', 'border', 'renton', 'photo', 'credit', 'robber']",2019-04-01 00:00:00,Q2,3
203,"['charge', 'filed', 'oklahoma', 'racist', 'vandalism']","['johnson', 'arrested', 'april', '4', 'turned', 'norman', 'probable', 'cause', 'affidavit', 'state']",2019-04-01 00:00:00,Q2,2
204,"['missing', 'autistic', 'found']","['thanks', 'everyone', 'keeping', 'eye', 'searching', 'part', 'autistic', 'gone', 'missing']",2019-04-01 00:00:00,Q2,3
205,"['arrest', 'rat', 'hunting', 'near', 'interstate', '90']","['sunday', 'arrested', 'rat', 'airsoft', 'rifle', 'greenbelt', 'near', 'interstate', '90', 'blotter']",2019-04-01 00:00:00,Q2,2
206,"['get', 'third', 'straight', 'month', 'record', 'breaking', 'weather', 'april']","['major', 'weather', 'event', 'quickly', 'become', 'norm', '2019', 'capped', 'record', 'setting', 'stretch', 'april', 'rain']",2019-04-01 00:00:00,Q2,3
207,"['activist', 'rally', 'chase', 'bank', 'alleged', 'fossil', 'fuel', 'investment']","['eleven', 'activist', 'group', 'protested', 'outside', '44', 'jpmorgan', 'chase', 'make', 'single', 'arrest', 'part']",2019-04-01 00:00:00,Q2,3
